X,y
367.71580305943354,135182.56498075885
396.5427823212702,157273.2513475045
663.6711653626481,440324.2541191655
745.43947418433,555650.855800282
358.1627180328405,128181.7592603543
492.6180939928696,242678.56554758843
532.1134852653156,283253.0113184463
690.9377381024659,477412.09420147067
152.85913918433204,23333.3485874854
524.5113895702547,275242.28194462846
240.14561877819307,57661.99173970989
408.7341710980964,167045.9643086074
776.4129607419968,602813.9559517585
535.7746840747585,287049.5533022183
963.6199770892529,928594.1361441287
107.17201133977605,11453.66410309408
178.54466205433363,31877.05294498126
285.0951686938471,81280.31879140994
318.9756302937613,101795.94357576943
950.6071469375561,903623.8794265628
706.8573438476171,499718.32976370794
808.1203795644169,653117.0126468595
192.2890188086708,36944.7859774145
603.1521094663882,363784.0260675944
990.5051420006733,981138.3827592634
907.5664739260931,823710.9991691231
633.4037565104235,401269.42671106773
328.66454536991597,108048.00788093441
468.69315979497026,219628.354639504
468.66064199412625,219615.1179422612
91.28667678613355,8284.840135912835
760.7850486168975,578724.9242376143
139.35607407282413,19475.469414454794
472.2149251619493,223087.4457726437
855.4605840110072,731932.9815757155
246.4020332391068,60720.12222470512
487.4311982495136,237613.63238346402
525.6901823026858,276392.53885328857
460.7787680327258,212332.03769877687
345.6672833238632,119405.19269060608
799.4103989090427,639023.1001154272
770.967179954561,594388.7362184447
969.9098521619943,940735.5057052599
858.4127518430118,736787.8046859824
555.4317056026274,308532.27010396135
909.3204020787821,826845.4517086959
34.388521115218396,1297.515290672784
247.73098950115747,61466.34472691593
186.51851039985422,34754.55931828647
77.73463696498484,6062.339676047706
715.9722288473976,512624.6555295237
172.31987120162984,29746.133245316098
620.0727559285135,384515.90265011037
31.42918568673425,1114.140334224902
441.53050137337704,194914.08405863534
936.7299887367345,877491.5601627345
812.7995672575025,660633.8721510395
293.21077169806455,85971.5747498282
373.3093162797529,139388.82727991728
19.710537754364154,282.412553615785
817.0720709492799,667599.8463261459
386.7353463005374,149587.06573915426
930.7573256035647,866295.1654108568
268.06364082287627,71834.37034838488
611.4542354346478,373808.4529407385
82.79866792512647,6850.396949248493
929.3759891275857,863710.7029943882
877.4720135270529,769874.8645858727
518.9177052828376,269222.9007350485
939.8321236134751,883195.9986075362
696.029796674973,484384.25911539374
450.5441353100935,202959.5422522119
40.72880231897014,1677.0833884610586
183.4045098534338,33689.87187724494
954.8652806631941,911823.1133568373
893.8925830509577,798985.4541917277
93.67476782809247,8777.943646143036
137.52094414599324,18934.39550680626
75.13778173580876,5565.587953583177
292.14464853521815,85353.30170661319
26.511310541621814,762.3231110805399
245.95772838450813,60468.77331797999
453.2888347480276,205541.37873499547
491.61587511683234,241741.4449635368
761.5106317174723,579863.796958854
852.1815003185401,726274.2475777428
176.3869865062233,31108.477148895963
898.5541885270792,807397.2441517507
713.3495858845524,508934.0413887549
561.2771975694963,314995.54600947024
755.137255673619,570212.8660653577
74.55064367977083,5525.911473855589
370.472102791382,137308.86415440147
578.2801409961739,334389.79942348466
148.66272775311296,22194.27151180706
84.10680611499744,7059.207350951169
489.452760277563,239454.06424549458
729.0071680409873,531422.9137404527
164.26579793099293,26926.167914199126
986.001063822871,972200.2884334322
529.6505783560065,280527.72725531994
810.1133946791807,656303.5024152978
280.7723624408558,78800.54861043855
280.9631895922303,78895.11852376632
186.57005888603584,34815.72255706055
829.7418037072016,688502.2291934809
932.7284833540133,869982.1201143009
919.8556164127605,846086.6886156866
640.8747448032146,410806.02395059256
818.0147659224931,669080.1644601822
803.6720768991145,645880.4512833203
891.143113698071,794154.7519199855
242.40973241508024,58763.21277928726
195.9828624191452,38359.36465996465
440.76274693822813,194294.41767834502
624.148907849134,389605.42403413967
69.36130087516545,4768.641991679312
359.4911512197552,129307.71482279118
311.71107608941094,97242.77356410507
625.8599157142364,391717.0722183463
349.2095746126609,121852.84996460831
446.00577295795574,198886.52846282988
498.36777273947973,248361.4129096302
392.4451074226354,154088.83482712592
518.3296523637367,268663.70309603715
370.6421470668909,137396.29113722735
982.3786169086064,964979.7088213087
726.0913337226616,527227.7216797651
473.4717707805657,224234.86924136255
719.0459051842455,517075.7736437201
278.64646423661145,77640.56451851153
227.93516254194168,51963.99327642237
583.3917947661205,340349.3357362965
969.5846277645586,940027.127871786
162.9344270814297,26570.304243429433
541.634214660867,293462.61658803886
497.2485058923854,247262.725095917
12.154474689816341,164.2752665961089
754.5428740846824,569279.769366112
368.9136395697724,136059.43370618744
549.2266647061205,301699.82972970227
291.22914019804193,84815.89990746556
113.23804584075525,12827.162219985306
153.3514031160802,23556.366071651628
450.8393714041321,203214.75929704055
10.83765148029836,106.22303210856202
247.34810174319765,61165.822200745526
184.52101935637734,33995.661035182486
684.2330265121569,468178.9487694498
174.36642900499143,30459.516355532123
928.3185625877254,861797.1698284243
737.5012481097484,543924.2449270925
160.68137325955567,25847.821913514406
139.27207266338726,19373.40839886241
564.8411332626164,319148.6320713589
985.6504541106007,971528.818410936
542.6446347075766,294521.2409162882
177.0104842767468,31440.576954551703
348.25546702330035,121270.6320415224
502.72039009247914,252679.81865289822
524.7564316322379,275403.38757426816
860.7305832563435,740894.4496311066
660.1973767177312,435964.99496021296
556.8012624583502,310106.34521337703
363.0822963986351,131909.1212369073
288.69373677069984,83297.70599392061
93.1027678058992,8674.53059386472
871.4605901877177,759475.9957447047
61.07795985486375,3663.160865555863
206.33371840579252,42638.69041563082
341.0663510502585,116358.39195673155
531.354631568148,282320.2816037063
788.5972112245307,621741.948440443
471.57618855015835,222355.88922756162
741.1206492900591,549259.6480812482
556.7628930139298,310014.34795746166
596.8428489168892,356287.13202590786
810.5533307818329,656982.188314314
728.1887562036034,530246.5615369444
662.522284353982,439008.4464894744
379.6924081672669,144153.3795711732
761.6196153287176,580099.8562758287
749.9604703991778,562398.3893286064
16.58782892785615,292.7588383655362
304.24224295953775,92561.36464335756
418.2430362906189,175051.88738146756
546.7102793432797,298871.12019875215
936.829739324758,877683.8542492705
274.055220687206,75131.91927582197
26.366974497252006,690.2728614791805
175.3712786234496,30754.114385729205
629.3986381352626,396170.56203214923
93.981939840869,8745.619327313816
124.29722348554473,15501.002892506027
658.9239419101514,434246.6410991929
243.9896433790836,59550.62034552348
199.67378215835973,39880.72597000578
418.7705248920731,175408.74961347954
821.8600592903562,675467.906764859
665.0366745462554,442256.31265173614
941.4648087765252,886347.3325734049
631.1386259972629,398309.2034651349
97.67211400638386,9584.32339425722
355.67271646494913,126514.99968669283
71.18864846022899,5149.924427600881
963.2225394406113,927719.8657041098
297.121715623175,88306.36860335588
67.07647738842748,4523.490459704946
63.37497047276774,4027.6211187117774
663.5373720167106,440209.93016392674
339.0297910487007,114918.89004686491
205.13964048200717,42065.53333048183
400.763060875326,160557.91128575293
813.7950197069487,662310.1692156726
476.05040219909966,226674.03773855293
224.60482293998197,50432.73592445488
258.24438829895837,66699.33208389215
566.4046402968972,320823.6956306875
633.5297107608947,401392.4044756808
259.4234334312925,67314.68220685756
144.89487209122308,20922.123263311085
152.53904291426136,23325.591480670304
590.2306668690871,348381.9704854892
794.025189270296,630396.266042366
161.2212872540044,26017.66716539357
973.0105547524456,946794.2993206633
769.4929331919369,592059.580079229
508.5706911647028,258696.35595559696
789.6181427945539,623475.3411532644
752.37452943768,566135.6395680691
116.89804070836406,13672.196233799903
75.86332810866392,5753.8793247473
693.9484444671,481563.37521359033
80.2337456616422,6449.491601871518
539.3422419156507,290849.20713105093
894.8273504276489,800677.5971951111
239.56189066697243,57483.95731340648
826.4574661077417,682953.4182550478
10.995828658480477,175.20735369541217
663.5017691080558,440278.46572404855
645.9172413316012,417233.63139700785
961.0703174694552,923622.7479165624
248.48913981446574,61829.9155664605
601.1150117432088,361335.7490574651
925.5685129067763,856658.7206925072
304.6137691733707,92802.90088330103
424.22200924697626,179959.89902712405
537.1065418185477,288524.2241249063
316.9220051562777,100471.91714926084
637.4299014982065,406420.7167231913
383.8912213732114,147466.69916271273
783.6530127411431,614021.9453563913
484.52298519102135,234798.47084395195
665.1972206962001,442451.5013059191
855.6964681062857,732198.1043089809
140.08401523652404,19677.465366458262
39.31213984109894,1568.4429460330746
215.8210274968432,46557.310151744845
631.8372121697993,399138.6129958274
908.2658859666537,824919.1596344558
462.0058036441327,213371.23530801656
20.07119777772637,429.76778418508957
243.17219099945407,59160.05115388504
520.1635011119934,270646.6054307039
652.7461078518747,426027.51620415656
950.4114840765587,903245.2125674774
502.67902322886147,252705.06098807548
609.5643339798969,371540.7311679917
938.3404568210378,880521.7309609223
834.9302367992991,697102.4812635359
376.9444294249076,142179.80750278584
570.7783046689119,325824.6169700197
374.6126146264712,140331.40411995136
583.3687650971597,340268.37825445045
737.8969166957685,544439.8643727656
817.2222002012159,667818.3048866132
110.05192452767676,12175.348685375826
898.0542894407138,806553.0048237443
503.4172708548569,253430.54880240565
300.8783098167697,90492.75127744908
166.2833687560794,27697.67410446896
897.110259952577,804685.6245458489
690.3948286293653,476607.3485046534
795.792669436101,633267.4420116313
360.1906414112629,129673.14854904755
103.12386883593261,10643.527031248308
318.00347497186385,101127.64733532758
877.339353380981,769759.7911788373
161.62871409461377,26075.49241272194
706.2422271564963,498736.3160663051
428.18414831731434,183343.56504413227
448.4455219783198,201125.40991930573
984.4021807035522,968939.0198966082
569.8896848713165,324797.6916355322
817.4435617384408,668190.7457627633
418.9254495045479,175658.18762097976
238.18278104672652,56705.79844109145
510.74730257756573,260970.96982642476
242.47050363472965,58805.37474682261
505.25237244785717,255325.8756944883
181.59771680142566,33014.57294234542
110.63173695520723,12234.373517902168
877.2005408131083,769474.7014273904
409.4116521912404,167550.60196594888
849.223410494178,721209.030070431
322.0791655831783,103788.61426962187
436.1265291353167,190303.29586557116
627.7080530714179,394033.55827641924
934.3670147690149,873050.5403661244
140.11317576645254,19640.681112457805
618.254771530296,382288.7649042688
25.38635566034486,661.3912458866081
151.67487973275118,23003.893396692
282.0345725713065,79612.7137664051
732.5720972102503,536629.173826868
725.7195083883599,526561.1603257952
702.4840839871092,493405.0686473587
335.19724164590093,112320.79065995904
986.6395785011755,973473.1489004886
583.6561118508721,340770.4233778768
929.6976523425731,864391.0585057713
425.43643861641675,180965.67415740417
576.9038846263591,332921.8551406147
946.1154621336327,895263.9458704384
364.2698610480755,132770.60722782055
896.7654246264252,804273.3375526444
683.0067734163569,466432.09804295225
770.9122037458219,594342.7322587932
178.03596686975143,31742.766945975993
492.5176938188639,242539.2193337477
908.4505613336283,825268.3560095285
112.03890216805235,12590.38268007763
173.29432007084577,29931.011334590134
789.1712386073383,622780.1811638612
319.3136375904149,101966.46792653011
13.001923510736034,218.96555988642845
681.5027222239293,464509.0896037974
940.2302414249576,884062.7768935265
570.061170089365,324980.96023458394
232.2126951468173,53904.12544854516
747.4709381337566,558787.8700371559
511.6774421156661,261836.59915863493
375.58295263994404,141119.99259875706
844.8753109694545,713779.8835684736
735.0710438038858,540380.5679605347
265.20236768172543,70367.20698967377
914.4119459249598,836134.04786113
869.8963620621283,756601.5341071484
43.15991195057612,1763.0912174529103
45.304009772044516,2014.739508924537
162.6169393448913,26377.70731422217
377.2841631046226,142368.73151736995
434.8273386037462,189066.02010659536
633.4782198261473,401288.0233067855
892.6717110769748,796922.1677265171
748.2596903836584,559859.7195390997
190.68772066366657,36341.62438874243
606.7150463828559,368106.2314998434
890.527280739895,792940.519912523
85.34966807864386,7262.199746351741
134.01522845064073,17929.41132350038
46.965966775055044,2152.4118890366144
926.5876251614944,858584.2173026883
872.1239089441515,760598.3304779117
325.183322026747,105724.80784635425
914.8643902204485,836975.63476382
154.36271527420232,23783.473257934347
728.2163486118595,530270.8464540525
838.3287047111379,702821.8426348328
808.3973481164611,653431.9944230749
954.0510272587223,910216.1951096682
677.5643618422824,459081.40263584664
431.6595462296794,186321.6077655234
722.2669318556592,521657.574247229
472.06694510999927,222868.38061876674
996.8742518459474,993822.324811504
206.42127176060322,42562.96950016257
523.0654247691193,273504.11175804556
493.79559636439075,243923.81888204018
14.54466566788193,271.07961312978034
940.4585843529143,884488.4906574893
747.6093801762511,558908.4611225759
862.3637087467451,743642.3406434048
323.6792364042437,104828.07965356656
117.52624677710489,13793.462294463583
560.9379715353863,314725.94421707635
99.44139275934516,9930.621595243572
101.47154286603211,10371.64392670135
372.01808579278315,138402.66621212417
18.110183820840508,351.3002571463096
428.99402737501833,184030.95854209823
762.4586857406905,581293.3281894616
502.1950103312426,252203.22117712323
746.4914051180241,557281.4600581453
156.01864044243652,24369.80568790284
342.08174871590745,117058.22681845249
211.44800699654465,44692.01202633365
257.8876854332023,66457.33183286077
627.9003894909077,394359.56848520995
439.13490857021844,192788.25858375765
113.55759219962903,12848.359976486308
841.828776758272,708653.0279758623
668.643219924431,447041.2295282006
25.419126744095188,645.3108596287376
424.130671302386,179908.26716442915
795.2673118598902,632497.8625732844
622.0867002278735,387029.82035841927
389.2016787341631,151428.8223598138
309.52761628632777,95842.75067773058
520.0680211778108,270444.60365044617
65.05159298527951,4304.058644140153
641.1476328852973,411056.7309743678
632.2642879195304,399815.5520638506
642.0316461542877,412243.92467151704
942.9097039125191,889073.9449557752
514.2344384136117,264413.1202194794
231.0747965880714,53461.417371585565
794.8113035416484,631790.877940856
890.2637838909163,792631.4095665327
127.48866233198241,16209.459893860403
814.4684825889358,663407.9974050731
286.5412521282844,82082.50411117944
672.5184560770384,452292.2694709467
410.3968269896615,168453.83108546375
412.6176769114265,170267.4068709808
181.88008439914483,33011.770043893484
974.3948076661665,949454.84366261
363.629602379294,132204.16604579592
828.7375091519293,686749.722974266
969.8788267076391,940706.614943867
679.1023191444896,461124.79944913805
6.952130531190703,80.60632797976771
595.0779307002548,354110.87118076585
594.1307153521351,352957.90240215766
580.5883502780434,337061.5145987698
245.34910968132095,60199.688229572515
280.93450968738074,78932.52134369969
124.66268120326684,15562.612074995222
181.82496720710063,33006.2658728428
